repo_name,pr_title,pr_url,created_at,closed_at,total_comments,total_commits,state,addline,deleteline,changefile,fetch_status
cultureamp/kaizen-design-system,feat: Add autogrow feature to TextArea/TextAreaField,https://github.com/cultureamp/kaizen-design-system/pull/866,2020-11-18T06:12:15Z,2020-11-19T00:56:24Z,5,3,MERGED,81.0,8.0,4.0,Success
curology/radiance-ui,Add Sun+moon glyph,https://github.com/curology/radiance-ui/pull/801,2021-02-17T22:20:09Z,2021-02-18T18:53:59Z,0,4,MERGED,59.0,0.0,7.0,Success
curology/radiance-ui,Feature/add button full width prop,https://github.com/curology/radiance-ui/pull/129,2019-06-28T23:26:59Z,2019-07-08T21:53:32Z,2,15,MERGED,100.0,38.0,10.0,Success
danskernesdigitalebibliotek/dpl-design-system,DDFLSBP-528/add status message story and styling for succesful webform submission,https://github.com/danskernesdigitalebibliotek/dpl-design-system/pull/607,2024-04-23T22:05:27Z,2024-04-24T12:21:51Z,0,1,MERGED,115.0,0.0,4.0,Success
danskernesdigitalebibliotek/dpl-design-system,Added explicit focus  styles for buttons,https://github.com/danskernesdigitalebibliotek/dpl-design-system/pull/408,2023-12-21T14:24:29Z,2023-12-27T11:54:48Z,0,2,MERGED,14.0,4.0,1.0,Success
danskernesdigitalebibliotek/dpl-design-system,feature/disclosure,https://github.com/danskernesdigitalebibliotek/dpl-design-system/pull/86,2022-07-07T13:05:50Z,2022-07-27T08:17:30Z,0,12,MERGED,125.0,1.0,5.0,Success
danskernesdigitalebibliotek/dpl-design-system,DDFFORM 128 spotlight component,https://github.com/danskernesdigitalebibliotek/dpl-design-system/pull/434,2024-01-16T10:31:13Z,2024-01-30T13:32:15Z,0,16,MERGED,364.0,14.0,18.0,Success
department-of-veterans-affairs/component-library,va-radio-option: Add datadog action name,https://github.com/department-of-veterans-affairs/component-library/pull/936,2023-11-06T13:22:31Z,2023-11-06T21:55:55Z,0,1,MERGED,6.0,2.0,2.0,Success
department-of-veterans-affairs/component-library,Fix visual defect in Safari for the va-alert component,https://github.com/department-of-veterans-affairs/component-library/pull/521,2022-08-26T19:33:42Z,2022-08-29T18:42:21Z,0,2,MERGED,5.0,5.0,3.0,Success
department-of-veterans-affairs/component-library,va-button-segmented: Update styles for two/three buttons,https://github.com/department-of-veterans-affairs/component-library/pull/1762,2025-09-05T13:33:09Z,2025-09-05T18:17:16Z,1,4,MERGED,45.0,7.0,4.0,Success
dpc-sdp/ripple,[SDPA-1900] Card Carousel props added to define cards to show.,https://github.com/dpc-sdp/ripple/pull/279,2019-02-27T04:02:19Z,2019-03-04T00:49:01Z,0,3,MERGED,123.0,29.0,6.0,Success
dpc-sdp/ripple-framework,[R20-1780] use getBodyFromField for grant accordion content,https://github.com/dpc-sdp/ripple-framework/pull/1038,2024-02-13T06:22:11Z,2024-02-14T23:09:46Z,2,1,MERGED,7.0,3.0,2.0,Success
epicmaxco/vuestic-ui,feat(devtools): improve dx and component tree parsing and docs,https://github.com/epicmaxco/vuestic-ui/pull/4345,2024-07-15T17:16:48Z,2024-07-15T17:18:47Z,0,15,MERGED,2188.0,1206.0,67.0,Success
epicmaxco/vuestic-ui,Added Navbar docs. Added shape and text color props to VaNavbar. ,https://github.com/epicmaxco/vuestic-ui/pull/745,2021-05-14T11:36:38Z,2021-05-14T13:18:32Z,1,1,MERGED,258.0,20.0,12.0,Success
ethereum/ethereum-org-website,Fix inconsistent spellings of JavaScript ,https://github.com/ethereum/ethereum-org-website/pull/5659,2022-03-12T07:14:42Z,2022-03-14T14:12:47Z,6,104,MERGED,154.0,154.0,99.0,Success
ethereum/ethereum-org-website,Update Hero.vue,https://github.com/ethereum/ethereum-org-website/pull/533,2019-11-19T12:33:43Z,2019-11-19T19:45:06Z,4,1,MERGED,1.0,0.0,1.0,Success
evidence-dev/evidence,Universal SQL: Settings UI + misc fixes,https://github.com/evidence-dev/evidence/pull/1387,2023-12-06T04:58:38Z,2023-12-06T06:51:12Z,2,12,MERGED,282.0,129.0,22.0,Success
evidence-dev/evidence,[Theming] Map legend,https://github.com/evidence-dev/evidence/pull/2818,2024-11-19T20:52:49Z,2024-11-19T20:59:32Z,0,3,MERGED,11.0,55.0,4.0,Success
evidence-dev/evidence,Fix bug navigating away from settings page,https://github.com/evidence-dev/evidence/pull/1695,2024-03-06T21:14:14Z,2024-03-06T23:14:40Z,7,3,MERGED,13.0,7.0,4.0,Success
fortanix/baklava,Added new cryptography icon,https://github.com/fortanix/baklava/pull/469,2025-08-28T11:44:00Z,2025-08-28T13:03:18Z,0,1,MERGED,5.0,0.0,2.0,Success
getappmap/appmap-js,Implement LLM configuration frontend,https://github.com/getappmap/appmap-js/pull/1722,2024-04-12T22:05:44Z,2024-04-26T23:39:11Z,2,3,MERGED,596.0,16.0,14.0,Success
getappmap/appmap-js,Open Navie from an appmap,https://github.com/getappmap/appmap-js/pull/1636,2024-03-20T21:00:46Z,2024-03-22T16:13:00Z,3,1,MERGED,398.0,51.0,11.0,Success
getappmap/appmap-js,fix: Don't attempt to render external service routes,https://github.com/getappmap/appmap-js/pull/921,2022-12-21T15:50:54Z,2022-12-21T16:31:50Z,1,1,MERGED,11.0,5.0,1.0,Success
gradio-app/gradio,Python backend to theming,https://github.com/gradio-app/gradio/pull/2931,2023-01-05T00:31:20Z,2023-03-06T20:52:32Z,23,136,MERGED,3458.0,8676.0,145.0,Success
gradio-app/gradio,Adding flagging callbacks to the docs,https://github.com/gradio-app/gradio/pull/1834,2022-07-19T21:43:07Z,2022-07-21T20:10:22Z,3,7,MERGED,95.0,38.0,5.0,Success
gravitee-io/gravitee-ui-components,Use `hc-key` ref in map to ensure china is properly identified,https://github.com/gravitee-io/gravitee-ui-components/pull/653,2023-05-05T15:42:24Z,2023-05-09T06:23:37Z,3,1,MERGED,3.0,2.0,2.0,Success
grommet/grommet,Implement basic Analytics,https://github.com/grommet/grommet/pull/6280,2022-08-16T21:24:14Z,2022-08-23T03:20:26Z,3,6,MERGED,186.0,10.0,14.0,Success
guardian/dotcom-rendering,Optimise DCAR ad insertion for articles with many images,https://github.com/guardian/dotcom-rendering/pull/10662,2024-02-21T17:59:37Z,2024-03-07T12:27:51Z,5,16,MERGED,89.0,24.0,2.0,Success
guardian/dotcom-rendering,Add in My Guardian to Follow Buttons,https://github.com/guardian/dotcom-rendering/pull/13844,2025-04-24T11:15:01Z,2025-04-28T15:01:42Z,5,5,MERGED,19.0,5.0,2.0,Success
guardian/dotcom-rendering,Prevent ad placeholder insertion after non text element,https://github.com/guardian/dotcom-rendering/pull/10059,2024-01-05T11:09:30Z,2024-01-05T12:03:01Z,6,2,MERGED,62.0,6.0,2.0,Success
guardian/dotcom-rendering,⚡️Amp update RR links,https://github.com/guardian/dotcom-rendering/pull/410,2019-02-07T09:04:25Z,2019-02-12T13:10:23Z,4,11,MERGED,156.0,60.0,7.0,Success
guardian/dotcom-rendering,Sentry upgrade,https://github.com/guardian/dotcom-rendering/pull/895,2019-10-29T13:43:09Z,2019-10-30T13:44:45Z,0,2,MERGED,220.0,471.0,23.0,Success
guardian/dotcom-rendering,Reduce grey space around ads in Apps,https://github.com/guardian/dotcom-rendering/pull/13464,2025-02-24T16:34:49Z,2025-02-26T12:36:47Z,5,3,MERGED,3.0,10.0,1.0,Success
guardian/dotcom-rendering,Fix CLS on weather widget,https://github.com/guardian/dotcom-rendering/pull/8287,2023-07-17T16:57:33Z,2023-07-18T08:38:13Z,1,3,MERGED,39.0,15.0,2.0,Success
guardian/dotcom-rendering,Fix leading whitespace,https://github.com/guardian/dotcom-rendering/pull/12073,2024-08-06T10:39:17Z,2024-08-08T09:41:34Z,4,3,MERGED,1.0,1.0,1.0,Success
guardian/dotcom-rendering,Align-self: flex-start for horizontal images,https://github.com/guardian/dotcom-rendering/pull/6935,2023-01-11T16:56:52Z,2023-01-12T16:58:02Z,2,1,MERGED,7.0,0.0,1.0,Success
guardian/dotcom-rendering,`Footer` on fronts,https://github.com/guardian/dotcom-rendering/pull/4865,2022-05-10T11:31:03Z,2022-05-10T12:43:09Z,2,1,MERGED,23.0,1.0,2.0,Success
guardian/dotcom-rendering,Darkmode - Replace remaining instances of decidePalette in TopPick and DiscussionDropdown Components ,https://github.com/guardian/dotcom-rendering/pull/9886,2023-12-14T11:58:14Z,2023-12-18T10:05:33Z,2,10,MERGED,46.0,139.0,15.0,Success
guardian/dotcom-rendering,Render as static markup,https://github.com/guardian/dotcom-rendering/pull/435,2019-02-19T14:40:55Z,2019-02-19T17:19:57Z,2,1,MERGED,4.0,2.0,1.0,Success
guardian/dotcom-rendering,"More Nav, less Sticky",https://github.com/guardian/dotcom-rendering/pull/3241,2021-08-04T14:57:01Z,2021-08-17T09:22:07Z,5,1,MERGED,151.0,151.0,3.0,Success
guardian/dotcom-rendering,Add badge when branding exists in edition,https://github.com/guardian/dotcom-rendering/pull/8242,2023-07-12T13:09:15Z,2023-07-12T14:28:00Z,2,1,MERGED,189.0,6.0,4.0,Success
guardian/dotcom-rendering,updating box sizing for legacy interactive immersives,https://github.com/guardian/dotcom-rendering/pull/3284,2021-08-13T13:12:09Z,2021-08-13T14:17:29Z,1,1,MERGED,6.0,5.0,1.0,Success
guardian/dotcom-rendering,Choice Card variant variable,https://github.com/guardian/dotcom-rendering/pull/12387,2024-09-16T16:08:56Z,2024-09-17T08:08:05Z,5,2,MERGED,1.0,85.0,3.0,Success
guardian/dotcom-rendering,[Fairground 🎡] Fix width of  highlight card in the card component for desktop and above,https://github.com/guardian/dotcom-rendering/pull/11983,2024-07-25T11:12:21Z,2024-07-25T11:34:10Z,3,1,MERGED,2.0,1.0,2.0,Success
guardian/dotcom-rendering,Add LiveDateline component for liveblogs/deadblogs,https://github.com/guardian/dotcom-rendering/pull/4021,2022-02-17T17:32:52Z,2022-02-21T13:16:05Z,1,3,MERGED,75.0,11.0,2.0,Success
guardian/dotcom-rendering,fix: pick colour from pillar palette for immersive card bylines,https://github.com/guardian/dotcom-rendering/pull/8293,2023-07-18T11:48:07Z,2023-07-18T13:15:16Z,1,1,MERGED,3.0,1.0,1.0,Success
guardian/gateway,Dependencies | February 19 2024,https://github.com/guardian/gateway/pull/2578,2024-02-19T14:38:58Z,2024-02-20T08:49:26Z,1,1,MERGED,880.0,785.0,2.0,Success
guardian/gateway,Use `Container` for `SubHeader`,https://github.com/guardian/gateway/pull/634,2021-06-14T11:32:58Z,2021-06-14T12:53:08Z,0,2,MERGED,42.0,30.0,2.0,Success
guardian/support-frontend, Fix for Supporter Plus checkout country dropdown layout bug,https://github.com/guardian/support-frontend/pull/4680,2023-01-20T10:07:58Z,2023-01-25T10:46:56Z,2,3,MERGED,7.0,3.0,4.0,Success
hackworthltd/primer-app,style(components): Switch to circular avatars.,https://github.com/hackworthltd/primer-app/pull/78,2021-10-13T10:08:23Z,2021-10-13T10:30:20Z,3,1,MERGED,15.0,7.0,1.0,Success
homebound-team/beam,feat: add buildingHouse icon required for SC-17566,https://github.com/homebound-team/beam/pull/565,2022-06-21T22:39:45Z,2022-06-22T00:46:40Z,2,1,MERGED,7.0,1.0,2.0,Success
homebound-team/beam,fix: Restyle 'borderless' textfields so the content of the field vertically aligns with non-textfield content,https://github.com/homebound-team/beam/pull/518,2022-04-28T16:54:01Z,2022-04-28T17:11:59Z,2,1,MERGED,4.0,3.0,1.0,Success
homebound-team/beam,feat: Add omitErrorMessage on textField Base to hide the error message,https://github.com/homebound-team/beam/pull/702,2022-10-25T21:23:58Z,2022-10-26T15:09:49Z,3,7,MERGED,42.0,7.0,9.0,Success
input-output-hk/daedalus,Enable Saturation Indicator,https://github.com/input-output-hk/daedalus/pull/2200,2020-10-07T14:18:48Z,2020-10-08T10:05:33Z,0,5,MERGED,15.0,15.0,6.0,Success
input-output-hk/lace,feat(core): [LW-9405] create SetupSharedWallet component,https://github.com/input-output-hk/lace/pull/815,2024-01-04T17:27:09Z,2024-01-11T08:31:12Z,6,17,MERGED,2210.0,55.0,15.0,Success
isomerpages/isomercms-frontend,feat: introduce new version of NotFoundPage,https://github.com/isomerpages/isomercms-frontend/pull/1435,2023-08-23T03:40:47Z,2023-08-24T04:56:20Z,7,5,MERGED,269.0,42.0,7.0,Success
isomerpages/isomercms-frontend,feat: enhance Telegram URL regex,https://github.com/isomerpages/isomercms-frontend/pull/1908,2024-07-05T07:15:59Z,2024-07-05T07:56:02Z,0,1,MERGED,1.0,1.0,1.0,Success
isomerpages/isomercms-frontend,feat(media): introduce new move media modal,https://github.com/isomerpages/isomercms-frontend/pull/1652,2023-11-05T16:14:50Z,2023-11-09T03:47:51Z,1,13,MERGED,1091.0,475.0,23.0,Success
isomerpages/isomercms-frontend,Feat/automatic logout,https://github.com/isomerpages/isomercms-frontend/pull/189,2020-11-02T07:10:41Z,2020-11-03T08:13:17Z,0,19,MERGED,202.0,264.0,8.0,Success
iterative/vscode-dvc,"Unify name of ""Modify Experiment Param(s) and Queue"" command",https://github.com/iterative/vscode-dvc/pull/1590,2022-04-20T00:40:28Z,2022-04-20T18:36:11Z,2,6,MERGED,22.0,22.0,10.0,Success
ithaka/pharos,Popover: Update default elevation to use token,https://github.com/ithaka/pharos/pull/682,2024-02-09T14:13:03Z,2024-02-13T15:32:49Z,1,1,MERGED,6.0,1.0,2.0,Success
ithaka/pharos,feat(site): add last updated column to status page,https://github.com/ithaka/pharos/pull/390,2022-08-16T18:54:18Z,2022-08-16T22:22:28Z,3,1,MERGED,145.0,24.0,3.0,Success
ithaka/pharos,Image card: Fix long title overflow,https://github.com/ithaka/pharos/pull/163,2021-07-14T22:12:16Z,2021-07-15T12:05:51Z,1,3,MERGED,6.0,0.0,2.0,Success
jpmorganchase/salt-ds,Upgrade next to v14,https://github.com/jpmorganchase/salt-ds/pull/2837,2023-12-11T10:51:49Z,2023-12-12T14:53:29Z,5,3,MERGED,314.0,256.0,7.0,Success
kiva/kv-ui-elements,chore: update KvCardFrame stories with configurable props and some ba…,https://github.com/kiva/kv-ui-elements/pull/610,2025-07-29T17:04:06Z,2025-07-29T17:59:45Z,0,2,MERGED,33.0,60.0,1.0,Success
kufu/smarthr-ui,feat: fix style of disabling selectbox,https://github.com/kufu/smarthr-ui/pull/1184,2020-11-30T04:40:41Z,2020-12-07T05:50:38Z,1,1,MERGED,1.0,1.0,1.0,Success
kufu/smarthr-ui,feat: add FilterDropdown,https://github.com/kufu/smarthr-ui/pull/825,2020-06-08T04:26:36Z,2020-06-16T09:20:24Z,4,15,MERGED,234.0,0.0,6.0,Success
kufu/smarthr-ui,add escape character to README.md for RadioButtonLabel,https://github.com/kufu/smarthr-ui/pull/1227,2020-12-14T03:54:04Z,2021-01-18T03:07:43Z,2,1,MERGED,1.0,1.0,1.0,Success
kufu/smarthr-ui, Extend Base component,https://github.com/kufu/smarthr-ui/pull/440,2019-11-06T11:28:08Z,2019-11-07T02:46:14Z,4,6,MERGED,40.0,36.0,3.0,Success
kufu/smarthr-ui,chore: BottomFixedAreaのVRT用Storyを追加,https://github.com/kufu/smarthr-ui/pull/4078,2023-12-05T02:18:12Z,2023-12-12T11:35:00Z,1,1,MERGED,103.0,0.0,1.0,Success
kufu/smarthr-ui,fix: ComboBox のストーリーブック内で文字が表示できていない問題を修正,https://github.com/kufu/smarthr-ui/pull/4309,2024-02-13T15:57:35Z,2024-02-14T01:21:07Z,0,1,MERGED,1.0,1.0,1.0,Success
kufu/smarthr-ui,fix: `MultiComboBox` においてフォーカス中に高さが変わった時にリストボックスの位置を再計算するように修正,https://github.com/kufu/smarthr-ui/pull/2075,2021-11-26T05:32:14Z,2021-11-26T06:53:34Z,2,2,MERGED,2.0,1.0,1.0,Success
kufu/smarthr-ui,fix: BottomFixedArea のシャドウを調整する,https://github.com/kufu/smarthr-ui/pull/2223,2022-01-26T07:28:12Z,2022-02-01T03:32:04Z,1,3,MERGED,3.0,0.0,1.0,Success
launchdarkly/launchpad-ui,feat: add vars package,https://github.com/launchdarkly/launchpad-ui/pull/905,2023-07-06T17:31:10Z,2023-07-07T18:15:52Z,2,5,MERGED,319.0,12.0,19.0,Success
livechat/design-system,DS-170 Checkbox,https://github.com/livechat/design-system/pull/274,2021-10-19T09:59:06Z,2021-10-22T08:09:18Z,0,30,MERGED,260.0,0.0,6.0,Success
metmuseum/marble,fix package.json export syntax for webpack loading in downstream proj…,https://github.com/metmuseum/marble/pull/92,2020-12-23T16:27:34Z,2020-12-23T17:45:43Z,0,2,MERGED,7.0,7.0,2.0,Success
microsoft/iot-cardboard-js,Cardboard lib src structure V2 📂 ,https://github.com/microsoft/iot-cardboard-js/pull/218,2022-02-18T20:25:45Z,2022-02-24T01:22:53Z,3,7,MERGED,658.0,1093.0,172.0,Success
misskey-dev/misskey,enhance: 管理画面でアーカイブにしたお知らせを表示・編集できるように,https://github.com/misskey-dev/misskey/pull/14286,2024-07-21T06:51:27Z,2024-07-30T04:02:03Z,8,5,MERGED,128.0,64.0,7.0,Success
misskey-dev/misskey,enhance(client): mobile twitter url can be used as widget,https://github.com/misskey-dev/misskey/pull/9057,2022-08-16T10:50:01Z,2022-08-24T12:02:06Z,1,1,MERGED,1.0,1.0,1.0,Success
navikt/aksel,[ActionMenu] Fixes overlapping elements for SubMenus,https://github.com/navikt/aksel/pull/3212,2024-10-09T10:02:37Z,2024-10-10T12:47:20Z,4,2,MERGED,29.0,26.0,3.0,Success
navikt/aksel,Tabell: endrer farge på valgt rad fra gul til @navBlaLighten80,https://github.com/navikt/aksel/pull/580,2019-10-18T13:42:03Z,2019-10-22T19:12:40Z,0,1,MERGED,3.0,3.0,2.0,Success
navikt/aksel,[Aksel.nav.no] Fikser bug i `_id`-generering for props-tabeller,https://github.com/navikt/aksel/pull/2361,2023-10-10T15:58:17Z,2023-10-11T11:46:27Z,2,9,MERGED,89.0,58.0,3.0,Success
ni/nimble,Theme stylesheet behavior,https://github.com/ni/nimble/pull/316,2022-01-29T22:03:24Z,2022-02-04T23:36:56Z,1,25,MERGED,590.0,129.0,30.0,Success
ni/nimble,Add frameless appearance for text field,https://github.com/ni/nimble/pull/509,2022-04-20T22:03:33Z,2022-04-22T12:34:17Z,0,4,MERGED,51.0,10.0,4.0,Success
ni/nimble,Improve the Wafer Map web worker class to support offscreen rendering,https://github.com/ni/nimble/pull/1929,2024-03-13T12:30:32Z,2024-04-26T07:55:36Z,3,229,MERGED,596.0,88.0,23.0,Success
ni/nimble,Add a title slot to the Card component,https://github.com/ni/nimble/pull/1638,2023-11-01T16:44:08Z,2023-11-02T17:02:54Z,0,7,MERGED,47.0,7.0,6.0,Success
ni/nimble,Button label nowrap,https://github.com/ni/nimble/pull/2385,2024-09-05T15:44:54Z,2024-09-11T11:43:00Z,1,5,MERGED,8.0,0.0,2.0,Success
ni/nimble,Add Blazor support for the nimble-card,https://github.com/ni/nimble/pull/1647,2023-11-02T18:46:44Z,2023-11-06T22:39:46Z,0,6,MERGED,77.0,2.0,8.0,Success
ni/nimble,Update jasmine parameterized docs,https://github.com/ni/nimble/pull/2295,2024-07-19T21:47:05Z,2024-07-22T20:05:42Z,0,5,MERGED,24.0,13.0,3.0,Success
ni/nimble,Anchor tree item selection should set group selection state,https://github.com/ni/nimble/pull/1169,2023-04-07T18:32:53Z,2023-04-21T15:56:15Z,0,25,MERGED,214.0,60.0,6.0,Success
ni/nimble,Rich text viewer | Updated the default minimum height and an example string,https://github.com/ni/nimble/pull/1420,2023-08-08T06:55:26Z,2023-08-14T14:18:40Z,0,11,MERGED,16.0,6.0,5.0,Success
ni/nimble,Remove unnecessary font size precision,https://github.com/ni/nimble/pull/2342,2024-08-09T23:11:40Z,2024-08-09T23:55:59Z,1,4,MERGED,11.0,6.0,4.0,Success
nl-design-system/denhaag,chore: refactor card element,https://github.com/nl-design-system/denhaag/pull/1783,2025-06-11T07:30:56Z,2025-06-16T11:45:21Z,2,3,MERGED,216.0,67.0,2.0,Success
nl-design-system/rijkshuisstijl-community,Opzet voor nieuwe readme format (#1736),https://github.com/nl-design-system/rijkshuisstijl-community/pull/1739,2025-06-19T14:07:41Z,2025-06-24T06:16:24Z,3,8,MERGED,40.0,59.0,3.0,Success
nodejs/nodejs.org,feat: Introducing avatar tooltip,https://github.com/nodejs/nodejs.org/pull/7143,2024-10-25T22:07:48Z,2024-11-18T16:37:29Z,25,24,MERGED,845.0,231.0,32.0,Success
nodejs/nodejs.org,fix: broken ci badge on readme,https://github.com/nodejs/nodejs.org/pull/5099,2023-03-10T09:59:53Z,2023-03-15T02:45:24Z,4,1,MERGED,1.0,1.0,1.0,Success
ntls-io/nautilus-wallet,Fix frontend prompt user to save nickname,https://github.com/ntls-io/nautilus-wallet/pull/555,2023-04-28T12:23:59Z,2023-05-02T16:24:45Z,2,11,MERGED,15.0,1.0,1.0,Success
ntls-io/nautilus-wallet,refactor(web-client): align remember address,https://github.com/ntls-io/nautilus-wallet/pull/558,2023-05-03T07:37:23Z,2023-05-03T08:43:14Z,2,1,MERGED,9.0,3.0,1.0,Success
ntls-io/nautilus-wallet,refactor(web-client): show receive address on receive page,https://github.com/ntls-io/nautilus-wallet/pull/446,2022-11-28T07:44:24Z,2022-11-28T10:03:07Z,1,1,MERGED,60.0,36.0,2.0,Success
ntls-io/nautilus-wallet,fix(web-client): update refresh and logout buttons to prevent overlap,https://github.com/ntls-io/nautilus-wallet/pull/235,2022-05-11T11:24:46Z,2022-05-12T13:40:37Z,4,12,MERGED,14.0,4.0,3.0,Success
opendatasoft/ods-dataviz-sdk,[FEATURE][SC-42061] Add scatter chart,https://github.com/opendatasoft/ods-dataviz-sdk/pull/182,2023-08-11T13:13:26Z,2023-09-19T07:32:56Z,4,5,MERGED,175.0,24.0,5.0,Success
opengovsg/isomer,isom-1621 - remove type from collections,https://github.com/opengovsg/isomer/pull/762,2024-10-10T22:20:19Z,2024-10-11T09:22:00Z,3,6,MERGED,7.0,41.0,3.0,Success
opengovsg/isomer,isom-1348 - move folder single click and double click pattern,https://github.com/opengovsg/isomer/pull/751,2024-10-09T19:50:54Z,2024-10-16T07:34:01Z,4,7,MERGED,103.0,41.0,2.0,Success
openops-cloud/openops,Update AWS auth description,https://github.com/openops-cloud/openops/pull/909,2025-07-03T11:44:09Z,2025-07-04T18:46:56Z,2,8,MERGED,37.0,12.0,3.0,Success
ory/elements,fix: handle error messages for selected methods,https://github.com/ory/elements/pull/385,2025-03-12T11:33:18Z,2025-03-12T15:42:48Z,1,3,MERGED,63.0,14.0,2.0,Success
proeco/proeco-client,Delete Story,https://github.com/proeco/proeco-client/pull/88,2021-10-18T05:31:31Z,2021-10-20T03:27:20Z,1,14,MERGED,168.0,40.0,7.0,Success
razorpay/blade,feat(icons): refresh-left icon,https://github.com/razorpay/blade/pull/691,2022-09-05T04:54:57Z,2022-09-05T05:10:04Z,1,2,MERGED,119.0,0.0,9.0,Success
recharts/recharts,fix: clipDot setting fails to take effect if set as the only DotProp,https://github.com/recharts/recharts/pull/4674,2024-06-18T18:36:35Z,2024-06-19T00:19:09Z,2,3,MERGED,67.0,10.0,6.0,Success
recharts/recharts,docs(storybook): Sankey,https://github.com/recharts/recharts/pull/3331,2023-02-06T10:51:05Z,2023-02-06T17:56:57Z,0,1,MERGED,51.0,0.0,3.0,Success
recharts/recharts,Functions for parsing domain from user input and data,https://github.com/recharts/recharts/pull/4616,2024-06-02T01:22:37Z,2024-06-02T04:16:14Z,1,4,MERGED,419.0,14.0,7.0,Success
recharts/recharts,Reduce calls to `getStringSize` when calculating visible ticks (#2589),https://github.com/recharts/recharts/pull/3953,2023-11-12T16:57:26Z,2023-11-12T21:04:20Z,9,4,MERGED,78.0,13.0,4.0,Success
recharts/recharts,Move treemap tooltip state to redux,https://github.com/recharts/recharts/pull/4734,2024-07-08T06:55:34Z,2024-07-09T05:24:05Z,4,4,MERGED,99.0,53.0,5.0,Success
recharts/recharts,Rename BarChart.spec.jsx to BarChart.spec.tsx,https://github.com/recharts/recharts/pull/3130,2023-01-02T18:41:29Z,2023-01-02T19:29:43Z,0,1,MERGED,0.0,0.0,1.0,Success
recharts/recharts,fix: clipDot setting fails to take effect if set as the only DotProp (3.x),https://github.com/recharts/recharts/pull/4678,2024-06-20T04:58:47Z,2024-06-20T13:13:45Z,1,1,MERGED,90.0,10.0,6.0,Success
sbb-design-systems/lyne-components,refactor: prepare standalone usage of buttons,https://github.com/sbb-design-systems/lyne-components/pull/3326,2024-12-23T14:13:05Z,2025-01-28T11:13:00Z,1,5,MERGED,95.0,94.0,4.0,Success
sbb-design-systems/lyne-components,docs: fix broken docs,https://github.com/sbb-design-systems/lyne-components/pull/3666,2025-05-06T10:11:02Z,2025-05-06T11:12:53Z,0,2,MERGED,2.0,1.0,1.0,Success
sbb-design-systems/lyne-components,style: fix mini-button mixin,https://github.com/sbb-design-systems/lyne-components/pull/2799,2024-06-20T12:32:41Z,2024-06-20T15:24:56Z,0,1,MERGED,2.0,2.0,2.0,Success
sberdevices/plasma,feat: short month name in datepicker,https://github.com/sberdevices/plasma/pull/392,2021-05-14T14:37:40Z,2021-06-01T07:36:50Z,12,8,MERGED,44.0,12.0,6.0,Success
seek-oss/braid-design-system,Tag: Introduce “addable” support,https://github.com/seek-oss/braid-design-system/pull/1521,2024-06-26T22:56:48Z,2024-06-27T02:11:04Z,1,3,MERGED,225.0,126.0,7.0,Success
serendie/serendie,Add Tooltip Component,https://github.com/serendie/serendie/pull/75,2025-07-03T06:51:10Z,2025-07-24T01:55:13Z,3,4,MERGED,265.0,0.0,4.0,Success
sillsdev/web-xforge,SF-3527 Hide empty books from draft translate step,https://github.com/sillsdev/web-xforge/pull/3452,2025-09-18T20:33:28Z,2025-09-26T14:20:46Z,1,2,MERGED,208.0,38.0,4.0,Success
sl-design-system/components,Fix inline size behavior of dialog,https://github.com/sl-design-system/components/pull/1392,2024-07-04T12:15:01Z,2024-07-08T12:02:31Z,3,14,MERGED,146.0,6.0,7.0,Success
solid-design-system/solid,docs: fix firefox bug in table cell example (close #911),https://github.com/solid-design-system/solid/pull/1132,2024-06-06T09:18:33Z,2024-06-06T10:15:49Z,0,1,MERGED,2.0,2.0,1.0,Success
storacha/bluesky-backup-webapp-server,feat: add atproto identity manager,https://github.com/storacha/bluesky-backup-webapp-server/pull/129,2025-05-10T07:44:23Z,2025-05-14T17:29:32Z,0,11,MERGED,1305.0,629.0,32.0,Success
storybookjs/components-marketing,Add z-index to mobile nav to make sure it always sit on top.,https://github.com/storybookjs/components-marketing/pull/72,2023-11-13T22:08:07Z,2023-11-13T22:14:09Z,1,1,MERGED,2.0,0.0,1.0,Success
storybookjs/storybook,UI: Update the toolbar button styles,https://github.com/storybookjs/storybook/pull/16429,2021-10-20T20:10:23Z,2021-10-29T14:11:32Z,8,12,MERGED,78.0,38.0,6.0,Success
storybookjs/storybook,UI: Show current search shortcut in search box sidebar,https://github.com/storybookjs/storybook/pull/21619,2023-03-15T16:26:46Z,2023-05-10T07:50:44Z,0,8,MERGED,32.0,9.0,2.0,Success
storybookjs/storybook,Composition: Fix various CORS issues.,https://github.com/storybookjs/storybook/pull/21682,2023-03-20T09:37:39Z,2023-03-20T13:08:17Z,2,2,MERGED,304.0,77.0,3.0,Success
storybookjs/storybook,Next.js: Support disableStaticImages setting,https://github.com/storybookjs/storybook/pull/23167,2023-06-21T08:31:46Z,2023-06-27T23:11:32Z,3,5,MERGED,13.0,5.0,3.0,Success
storybookjs/storybook,Core: Replace `lodash` with `es-toolkit`,https://github.com/storybookjs/storybook/pull/28981,2024-08-27T13:49:10Z,2024-09-26T13:38:03Z,2,19,MERGED,187.0,173.0,62.0,Success
storybookjs/storybook,Convert installation instructions,https://github.com/storybookjs/storybook/pull/21361,2023-03-02T20:23:31Z,2023-03-03T16:45:41Z,1,3,MERGED,17.0,135.0,12.0,Success
